timestamp,currentPriceOutside,currentPrice,cumulativeVolume
2025-07-15T23:54:36.000000000,3132.7,3131.520000000001,669.2491816123573
2025-07-15T23:54:40.000000000,3132.76,3131.520000000001,669.2491816123573
2025-07-15T23:54:44.000000000,3132.89,3131.520000000001,669.2491816123573
2025-07-15T23:54:48.000000000,3132.6,3131.520000000001,669.2491816123573
2025-07-15T23:54:52.000000000,3133.6,3131.520000000001,669.2491816123573
2025-07-15T23:54:56.000000000,3133.89,3133.89,726.051401502148
2025-07-15T23:55:00.000000000,3133.69,3133.89,726.051401502148
2025-07-15T23:55:04.000000000,3134.56,3133.89,726.051401502148
2025-07-15T23:55:08.000000000,3135.4,3133.89,726.051401502148
2025-07-15T23:55:12.000000000,3135.11,3133.89,726.051401502148
2025-07-15T23:55:16.000000000,3134.81,3133.89,726.051401502148
2025-07-15T23:55:20.000000000,3134.61,3133.89,726.051401502148
2025-07-15T23:55:24.000000000,3134.73,3133.89,726.051401502148
2025-07-15T23:55:28.000000000,3134.2,3133.89,726.051401502148
2025-07-15T23:55:32.000000000,3134.6,3133.89,726.051401502148
2025-07-15T23:55:36.000000000,3135.19,3133.89,726.051401502148
2025-07-15T23:55:40.000000000,3135.2,3133.89,726.051401502148
2025-07-15T23:55:44.000000000,3135.81,3133.89,726.051401502148
2025-07-15T23:55:48.000000000,3136.16,3133.89,726.051401502148
2025-07-15T23:55:52.000000000,3136.15,3133.89,726.051401502148
2025-07-15T23:55:56.000000000,3136.16,3133.89,726.051401502148
2025-07-15T23:56:00.000000000,3136.47,3136.4699999999993,787.8623175864241
2025-07-15T23:56:04.000000000,3137.44,3136.4699999999993,787.8623175864241
2025-07-15T23:56:08.000000000,3137.12,3136.4699999999993,787.8623175864241
2025-07-15T23:56:12.000000000,3137.59,3136.4699999999993,787.8623175864241
2025-07-15T23:56:16.000000000,3137.42,3136.4699999999993,787.8623175864241
2025-07-15T23:56:20.000000000,3138.39,3136.4699999999993,787.8623175864241
2025-07-15T23:56:24.000000000,3139.1,3139.1,850.8449591973429
2025-07-15T23:56:28.000000000,3139.07,3139.1,850.8449591973429
2025-07-15T23:56:32.000000000,3138.82,3139.1,850.8449591973429
2025-07-15T23:56:36.000000000,3138.31,3139.1,850.8449591973429
2025-07-15T23:56:40.000000000,3138.56,3139.1,850.8449591973429
2025-07-15T23:56:44.000000000,3138.9,3139.1,850.8449591973429
2025-07-15T23:56:48.000000000,3138.7,3139.1,850.8449591973429
2025-07-15T23:56:52.000000000,3137.93,3139.1,850.8449591973429
2025-07-15T23:56:56.000000000,3136.71,3136.710000000001,908.1008412433894
2025-07-15T23:57:00.000000000,3135.69,3136.710000000001,908.1008412433894
2025-07-15T23:57:04.000000000,3135.05,3136.710000000001,908.1008412433894
2025-07-15T23:57:08.000000000,3137.6,3136.710000000001,908.1008412433894
2025-07-15T23:57:12.000000000,3137.4,3136.710000000001,908.1008412433894
2025-07-15T23:57:16.000000000,3139.58,3139.58,976.8270061514919
2025-07-15T23:57:20.000000000,3142.33,3142.3300000000004,1042.6501395216599
2025-07-15T23:57:24.000000000,3144.27,3142.3300000000004,1042.6501395216599
2025-07-15T23:57:28.000000000,3142.3,3142.3300000000004,1042.6501395216599
2025-07-15T23:57:32.000000000,3140.7,3142.3300000000004,1042.6501395216599
2025-07-15T23:57:36.000000000,3140.99,3142.3300000000004,1042.6501395216599
2025-07-15T23:57:40.000000000,3140.21,3142.3300000000004,1042.6501395216599
2025-07-15T23:57:44.000000000,3141.7,3142.3300000000004,1042.6501395216599
2025-07-15T23:57:48.000000000,3142.19,3142.3300000000004,1042.6501395216599
2025-07-15T23:57:52.000000000,3141.81,3142.3300000000004,1042.6501395216599
2025-07-15T23:57:56.000000000,3141.6,3142.3300000000004,1042.6501395216599
2025-07-15T23:58:00.000000000,3141.37,3142.3300000000004,1042.6501395216599
2025-07-15T23:58:04.000000000,3140.71,3142.3300000000004,1042.6501395216599
2025-07-15T23:58:08.000000000,3139.33,3139.3300000000004,1114.4929258668988
2025-07-15T23:58:12.000000000,3139.1,3139.3300000000004,1114.4929258668988
2025-07-15T23:58:16.000000000,3138.5,3139.3300000000004,1114.4929258668988
2025-07-15T23:58:20.000000000,3138.4,3139.3300000000004,1114.4929258668988
2025-07-15T23:58:24.000000000,3138.2,3139.3300000000004,1114.4929258668988
2025-07-15T23:58:28.000000000,3138.5,3139.3300000000004,1114.4929258668988
2025-07-15T23:58:32.000000000,3139.29,3139.3300000000004,1114.4929258668988
2025-07-15T23:58:36.000000000,3138.91,3139.3300000000004,1114.4929258668988
2025-07-15T23:58:40.000000000,3139.03,3139.3300000000004,1114.4929258668988
2025-07-15T23:58:44.000000000,3139.47,3139.3300000000004,1114.4929258668988
2025-07-15T23:58:48.000000000,3139.53,3139.3300000000004,1114.4929258668988
2025-07-15T23:58:52.000000000,3140.1,3139.3300000000004,1114.4929258668988
2025-07-15T23:58:56.000000000,3139.69,3139.3300000000004,1114.4929258668988
2025-07-15T23:59:00.000000000,3140.48,3139.3300000000004,1114.4929258668988
2025-07-15T23:59:04.000000000,3139.19,3139.3300000000004,1114.4929258668988
2025-07-15T23:59:08.000000000,3139.39,3139.3300000000004,1114.4929258668988
2025-07-15T23:59:12.000000000,3139.39,3139.3300000000004,1114.4929258668988
2025-07-15T23:59:16.000000000,3139.31,3139.3300000000004,1114.4929258668988
2025-07-15T23:59:20.000000000,3139.45,3139.3300000000004,1114.4929258668988
2025-07-15T23:59:24.000000000,3139.3,3139.3300000000004,1114.4929258668988
2025-07-15T23:59:28.000000000,3139.31,3139.3300000000004,1114.4929258668988
2025-07-15T23:59:32.000000000,3139.05,3139.3300000000004,1114.4929258668988
2025-07-15T23:59:36.000000000,3138.72,3139.3300000000004,1114.4929258668988
2025-07-15T23:59:40.000000000,3138.72,3139.3300000000004,1114.4929258668988
2025-07-15T23:59:44.000000000,3139.43,3139.3300000000004,1114.4929258668988
2025-07-15T23:59:48.000000000,3139.59,3139.3300000000004,1114.4929258668988
2025-07-15T23:59:52.000000000,3138.84,3139.3300000000004,1114.4929258668988
2025-07-15T23:59:56.000000000,3139.3,3139.3300000000004,1114.4929258668988
